,0
0,-0.255409836628508
1,-0.07640730137434672
2,-0.17386119870215078
3,-0.20430815253075857
4,-0.12414671813774215
5,0.09828487621164736
6,-0.17787350340168293
7,-0.14534187291405457
8,-0.3439284524449469
9,-0.14490664738186396
